,0,1,2,3,4,5,6,7,8
0,0.0,0.002,0.0,0.0,0.0,0.998,,,
1,0.012,0.004,0.0,0.0,0.984,,,,
2,0.017,0.005,0.0,0.978,,,,,
3,0.004,0.0,0.0,0.0,0.996,,,,
4,0.002,0.016,0.0,0.0,0.0,0.982,,,
5,0.006,0.0,0.0,0.0,0.994,,,,
6,0.013,0.011,0.0,0.976,,,,,
7,0.013,0.002,0.001,0.984,,,,,
8,0.002,0.004,0.0,0.0,0.0,0.994,,,
9,0.008,0.014,0.0,0.0,0.0,0.978,,,
10,0.008,0.012,0.0,0.0,0.98,,,,
11,0.01,0.012,0.002,0.0,0.976,,,,
12,0.004,0.0,0.0,0.0,0.996,,,,
13,0.002,0.016,0.0,0.0,0.0,0.982,,,
14,0.0,0.0,0.0,0.0,0.0,1.0,,,
15,0.0,0.012,0.0,0.0,0.0,0.988,,,
16,0.0,0.032,0.0,0.0,0.0,0.968,,,
17,0.006,0.018,0.0,0.0,0.0,0.976,,,
18,0.007,0.004,0.0,0.989,,,,,
19,0.02,0.008,0.0,0.0,0.972,,,,
20,0.006,0.014,0.002,0.0,0.978,,,,
21,0.0,0.006,0.002,0.0,0.992,,,,
22,0.014,0.014,0.0,0.0,0.0,0.972,,,
23,0.016,0.008,0.0,0.0,0.0,0.976,,,
24,0.002,0.012,0.0,0.0,0.986,,,,
25,0.004,0.022,0.0,0.0,0.0,0.974,,,
26,0.0,0.0,0.0,0.0,0.0,1.0,,,
27,0.002,0.034,0.002,0.0,0.0,0.962,,,
28,0.0,0.018,0.0,0.0,0.982,,,,
29,0.012,0.018,0.0,0.0,0.97,,,,
30,0.0,0.012,0.0,0.0,0.988,,,,
31,0.006,0.006,0.0,0.0,0.0,0.988,,,
32,0.0,0.012,0.0,0.0,0.988,,,,
33,0.004,0.014,0.002,0.0,0.0,0.98,,,
34,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.995,
35,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.985,
36,0.01,0.015,0.0,0.0,0.0,0.0,0.975,,
37,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.99,
38,0.0,0.005,0.0,0.0,0.0,0.0,0.995,,
39,0.01,0.005,0.0,0.0,0.0,0.0,0.985,,
40,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.995,
